,id,Classification
2724,RM6116-Joint-Schedule-5-Corporate-Social-Responsibility-vFinal--20250626-5548,details
2725,RM6116-Joint-Schedule-5-Corporate-Social-Responsibility-vFinal--20250626-5551,details
2726,RM6116-Joint-Schedule-1-Definitions-vFinal--20250626-5414,details
2727,RM6116-Joint-Schedule-1-Definitions-vFinal--20250626-5416,details
2728,RM6116-Joint-Schedule-1-Definitions-vFinal--20250626-5418,details
2729,RM6116-Joint-Schedule-1-Definitions-vFinal--20250626-5419,details
2730,RM6116-Joint-Schedule-1-Definitions-vFinal--20250626-5425,details
2731,RM6116-Joint-Schedule-10-Rectification-Plan-vFinal--20250626-5433,details
2732,RM6116-Joint-Schedule-10-Rectification-Plan-vFinal--20250626-5434,details
2733,RM6116-Joint-Schedule-11-Processing-Data-vFinal-1--20250626-5453,details
2734,RM6116-Joint-Schedule-6-Key-Subcontractors-vFinal--20250626-5570,details
2735,RM6116-Joint-Schedule-7-Financial-Difficulties-v11docx--20250626-5580,details
2736,RM6116-Joint-Schedule-7-Financial-Difficulties-v11docx--20250626-5605,details
2737,RM6116-Joint-Schedule-7-Financial-Difficulties-v11docx--20250626-5609,details
2738,RM6116-Joint-Schedule-7-Financial-Difficulties-v11docx--20250626-5620,details
2739,RM6116-Joint-Schedule-7-Financial-Difficulties-v11docx--20250626-5641,details
2740,RM6116-Joint-Schedule-7-Financial-Difficulties-v11docx--20250626-5652,details
2741,RM6187-Call-Off-Schedule-13_-Implementation-Plan-and-Testing---20250626-5961,details
2742,RM6187-Call-Off-Schedule-13_-Implementation-Plan-and-Testing---20250626-5966,details
2743,RM6187-Call-Off-Schedule-13_-Implementation-Plan-and-Testing---20250626-5984,details
2744,RM6187-Call-Off-Schedule-13_-Implementation-Plan-and-Testing---20250626-5989,details
2745,RM6187-Call-Off-Schedule-13_-Implementation-Plan-and-Testing---20250626-5995,details
2746,RM6187-Call-Off-Schedule-13_-Implementation-Plan-and-Testing---20250626-6002,details
2747,RM6187-Call-Off-Schedule-13_-Implementation-Plan-and-Testing---20250626-6006,details
2748,RM6187-Call-Off-Schedule-14_-Service-Levels---20250626-6018,details
2749,RM6187-Call-Off-Schedule-14_-Service-Levels---20250626-6027,details
2750,RM6187-Call-Off-Schedule-15_-Call-Off-Contract-Management---20250626-6048,details
2751,RM6187-Call-Off-Schedule-16_-Benchmarking--20250626-6055,details
2752,RM6187-Call-Off-Schedule-16_-Benchmarking--20250626-6060,details
2753,RM6187-Call-Off-Schedule-16_-Benchmarking--20250626-6065,details
2754,RM6187-Call-Off-Schedule-17_-MOD-Terms---20250626-6073,details
2755,RM6187-Call-Off-Schedule-19_-Scottish-Law---20250626-6092,details
2756,RM6187-Call-Off-Schedule-19_-Scottish-Law---20250626-6095,details
2757,RM6187-Call-Off-Schedule-21_-Northern-Ireland-Law---20250626-6101,details
2758,RM6187-Call-Off-Schedule-23_-HMRC-Schedule---20250626-6113,details
2759,RM6187-Call-Off-Schedule-23_-HMRC-Schedule---20250626-6125,details
2760,RM6116-NS3-Core-terms-v3011--20250626-5761,details
2761,RM6116-NS3-Core-terms-v3011--20250626-5783,details
2762,RM6116-NS3-Core-terms-v3011--20250626-5792,details
2763,RM6116-NS3-Service-Offer-Guide-V3--20250626-5831,details
2764,RM6116-Request-For-Information-template-v1-2--20250626-5837,details
2765,RM6116_description--20250626-5859,details
2766,RM6187-Call-Off-Schedule-10_-Exit-Management---20250626-5923,details
2767,RM6187-Call-Off-Schedule-10_-Exit-Management---20250626-5927,details
2768,RM6187-Call-Off-Schedule-13_-Implementation-Plan-and-Testing---20250626-5958,details
2769,RM6187-Core-Terms---20250626-6377,details
2770,RM6187-Core-Terms---20250626-6378,details
2771,RM6187-Core-Terms---20250626-6385,details
2772,RM6187-Core-Terms---20250626-6399,details
2773,RM6187-Core-Terms---20250626-6409,details
2774,RM6187-Core-Terms---20250626-6410,details
2775,RM6187-Core-Terms---20250626-6424,details
2776,RM6187-Core-Terms---20250626-6434,details
2777,RM6187-Core-Terms---20250626-6444,details
2778,RM6187-Core-Terms---20250626-6447,details
2779,RM6187-Core-Terms---20250626-6452,details
2780,RM6187-Core-Terms---20250626-6458,details
2781,RM6187-Framework-Schedule-4_-Framework-Management---20250626-6504,details
2782,RM6187-Framework-Schedule-4_-Framework-Management---20250626-6530,details
2783,RM6187-Framework-Schedule-5_-Management-Charges-and-Information---20250626-6537,details
2784,RM6187-Framework-Schedule-5_-Management-Charges-and-Information---20250626-6547,details
2785,RM6187-Framework-Schedule-6_-Order-Form-and-Call-Off-Schedules-4--20250626-6551,details
2786,RM6187-Framework-Schedule-6_-Order-Form-and-Call-Off-Schedules-4--20250626-6558,details
2787,RM6187-Framework-Schedule-6_-Order-Form-and-Call-Off-Schedules-4--20250626-6564,details
2788,RM6187-Call-Off-Schedule-9_-Security---20250626-6279,details
2789,RM6187-Call-Off-Schedule-9_-Security---20250626-6295,details
2790,RM6187-Call-Off-Schedule-9_-Security---20250626-6306,details
2791,RM6187-Call-Off-Schedule-9_-Security---20250626-6316,details
2792,RM6187-Call-Off-Schedule-9_-Security---20250626-6321,details
2793,RM6187-Call-Off-Schedule-9_-Security---20250626-6338,details
2794,RM6187-Call-Off-Schedule-3_-Continuous-Improvement---20250626-6164,details
2795,RM6187-Call-Off-Schedule-3_-Continuous-Improvement---20250626-6166,details
2796,RM6187-Call-Off-Schedule-6_-ICT-Services---20250626-6182,details
2797,RM6187-Call-Off-Schedule-6_-ICT-Services---20250626-6193,details
2798,RM6187-Call-Off-Schedule-8_-Business-Continuity-and-Disaster-Recovery---20250626-6250,details
2799,RM6187-Framework-Schedule-6_-Order-Form-and-Call-Off-Schedules-4--20250626-6566,details
2800,RM6187-Framework-Schedule-7_-Call-Off-Award-Procedure---20250626-6572,details
2801,RM6187-Framework-Schedule-7_-Call-Off-Award-Procedure---20250626-6573,details
2802,RM6187-Framework-Schedule-7_-Call-Off-Award-Procedure---20250626-6579,details
2803,RM6187-Framework-Schedule-7_-Call-Off-Award-Procedure---20250626-6581,details
2804,RM6187-Framework-Schedule-9_-Cyber-Essentials-Scheme---20250626-6619,details
2805,RM6187-How-to-use-Contractual-Documents--1--20250626-6635,details
2806,RM6187-How-to-use-Contractual-Documents--1--20250626-6649,details
2807,RM6187-How-to-use-Contractual-Documents--1--20250626-6654,details
2808,RM6187-Joint-Schedule-10_-Rectification-Plan---20250626-6659,details
2809,RM6187-Joint-Schedule-1_-Definitions---20250626-6774,details
2810,RM6187-Joint-Schedule-1_-Definitions---20250626-6779,details
2811,RM6187-Joint-Schedule-1_-Definitions---20250626-6780,details
2812,RM6187-Joint-Schedule-1_-Definitions---20250626-6787,details
2813,RM6187-Joint-Schedule-1_-Definitions---20250626-6800,details
2814,RM6187-Joint-Schedule-1_-Definitions---20250626-6802,details
2815,RM6187-Joint-Schedule-1_-Definitions---20250626-6816,details
2816,RM6187-Joint-Schedule-1_-Definitions---20250626-6838,details
2817,RM6187-Joint-Schedule-1_-Definitions---20250626-6857,details
2818,RM6187-Joint-Schedule-11_-Processing-Data---20250626-6666,details
2819,RM6187-Joint-Schedule-11_-Processing-Data---20250626-6673,details
2820,RM6187-Joint-Schedule-11_-Processing-Data---20250626-6691,details
2821,RM6187-Joint-Schedule-11_-Processing-Data---20250626-6692,details
2822,RM6187-Joint-Schedule-11_-Processing-Data---20250626-6706,details
2823,RM6187-Joint-Schedule-11_-Processing-Data---20250626-6721,details
2824,RM6187-Joint-Schedule-11_-Processing-Data---20250626-6723,details
2825,RM6187-Joint-Schedule-1_-Definitions---20250626-6753,details
2826,RM6187-Joint-Schedule-1_-Definitions---20250626-6881,details
2827,RM6187-Joint-Schedule-7_-Financial-Difficulties-1--20250626-6928,details
2828,RM6187-Joint-Schedule-7_-Financial-Difficulties-1--20250626-6935,details
2829,RM6187-Joint-Schedule-8_-Guarantee---20250626-6962,details
2830,RM6187-T3-Non-Disclosure-Agreement-NDA--20250626-7075,details
2831,RM6187-T3-Non-Disclosure-Agreement-NDA--20250626-7080,details
2832,RM6187-T3-Non-Disclosure-Agreement-NDA--20250626-7081,details
2833,RM6187-T3-Non-Disclosure-Agreement-NDA--20250626-7097,details
2834,RM6187-T3-Non-Disclosure-Agreement-NDA--20250626-7106,details
2835,RM6187-T3-Non-Disclosure-Agreement-NDA--20250626-7108,details
2836,RM6187-T3-Non-Disclosure-Agreement-NDA--20250626-7124,details
2837,RM6187-T3-Non-Disclosure-Agreement-NDA--20250626-7126,details
2838,RM6187-T3-Non-Disclosure-Agreement-NDA--20250626-7132,details
2839,RM6187-T3-Non-Disclosure-Agreement-NDA--20250626-7142,details
2840,RM6187-T4-Request-for-Information---20250626-7152,details
2841,RM6187-T4-Request-for-Information---20250626-7164,details
2842,RM6187-T5-Attachment-1-About-the-Procurement--20250626-7165,details
2843,RM6187-Joint-Schedule-8_-Guarantee---20250626-6973,details
2844,RM6187-Joint-Schedule-8_-Guarantee---20250626-6974,details
2845,RM6187-Joint-Schedule-8_-Guarantee---20250626-6977,details
2846,RM6187-Joint-Schedule-8_-Guarantee---20250626-6987,details
2847,RM6187-Joint-Schedule-8_-Guarantee---20250626-6991,details
2848,RM6187-Joint-Schedule-8_-Guarantee---20250626-7016,details
2849,RM6187-Joint-Schedule-9_-Minimum-Standards-of-Reliability---20250626-7018,details
2850,RM6187-T10-Evaluator-Conflict-of-Interest-MCF3---20250626-7037,details
2851,RM6187-T11a-Award-Letter-1--20250626-7040,details
2852,RM6187-T2-Attachment-3-Statement-of-Requirements-docx--20250626-7063,details
2853,RM6187-T2-Attachment-3-Statement-of-Requirements-docx--20250626-7069,details
2854,RM6187-T5-Attachment-1-About-the-Procurement--20250626-7187,details
2855,RM6187-T5-Attachment-1-About-the-Procurement--20250626-7188,details
2856,RM6187-T6-Attachment-2-How-to-Bid-including-Evaluation-Criteria---20250626-7195,details
2857,RM6187-T6-Attachment-2-How-to-Bid-including-Evaluation-Criteria---20250626-7208,details
2858,RM6187-T6-Attachment-2-How-to-Bid-including-Evaluation-Criteria---20250626-7220,details
2859,RM6187-T6-Attachment-2-How-to-Bid-including-Evaluation-Criteria---20250626-7231,details
2860,DPS-Core-Terms-v103-1--20250626-7266,details
2861,DPS-Core-Terms-v103-1--20250626-7299,details
2862,DPS-Core-Terms-v103-1--20250626-7305,details
2863,DPS-Core-Terms-v103-1--20250626-7316,details
2864,DPS-Core-Terms-v103-1--20250626-7339,details
2865,DPS-Core-Terms-v103-1--20250626-7342,details
2866,RM6264-Attachment-1-About-the-Procurement-v2--20250626-7363,details
2867,RM6264-Attachment-1-About-the-Procurement-v2--20250626-7380,details
2868,RM6264-Attachment-2-How-to-Bid-v1--20250626-7392,details
2869,RM6264-Attachment-2-How-to-Bid-v1--20250626-7398,details
2870,RM6264-Attachment-2-How-to-Bid-v1--20250626-7403,details
2871,RM6264-Attachment-2-How-to-Bid-v1--20250626-7417,details
2872,RM6264-Attachment-2-How-to-Bid-v1--20250626-7426,details
2873,RM6264-Attachment-2-How-to-Bid-v1--20250626-7428,details
2874,RM6264-Attachment-3-Specification-v20--20250626-7433,details
2875,RM6264-Customer-user-agreement-v1--20250626-7448,details
2876,RM6264-DPS-Buyer-Guide-v30--20250626-7467,details
2877,RM6264-DPS-Joint-Schedule-11-Processing-Data-v10--20250626-7577,details
2878,RM6264-DPS-Joint-Schedule-11-Processing-Data-v10--20250626-7579,details
2879,RM6264-DPS-Joint-Schedule-3-Insurance-Requirements-v10--20250626-7598,details
2880,RM6264-DPS-Joint-Schedule-5-Corporate-Social-Responsibility-v10--20250626-7624,details
2881,RM6264-DPS-Joint-Schedule-7-Financial-Difficulties-v10--20250626-7650,details
2882,RM6264-DPS-Joint-Schedule-7-Financial-Difficulties-v10--20250626-7654,details
2883,RM6264-DPS-Joint-Schedule-7-Financial-Difficulties-v10--20250626-7655,details
2884,RM6264-DPS-Joint-Schedule-7-Financial-Difficulties-v10--20250626-7669,details
2885,RM6264-DPS-Joint-Schedule-7-Financial-Difficulties-v10--20250626-7674,details
2886,RM6264-DPS-Buyer-Guide-v30--20250626-7485,details
2887,RM6264-DPS-Buyer-Guide-v30--20250626-7494,details
2888,RM6264-DPS-Buyer-Guide-v30--20250626-7499,details
2889,RM6264-DPS-Buyer-Guide-v30--20250626-7500,details
2890,RM6264-DPS-Joint-Schedule-11-Processing-Data-v10--20250626-7529,details
2891,RM6264-DPS-Joint-Schedule-11-Processing-Data-v10--20250626-7547,details
2892,RM6264-DPS-Joint-Schedule-11-Processing-Data-v10--20250626-7554,details
2893,RM6264-DPS-Joint-Schedule-11-Processing-Data-v10--20250626-7557,details
2894,RM6264-DPS-Joint-Schedule-7-Financial-Difficulties-v10--20250626-7677,details
2895,RM6264-DPS-Joint-Schedule-7-Financial-Difficulties-v10--20250626-7678,details
2896,RM6264-DPS-Joint-Schedule-8-Guarantee-v10--20250626-7710,details
2897,RM6264-DPS-Order-Schedule-1-Transparency-Reports-v10--20250626-7717,details
2898,RM6264-DPS-Order-Schedule-10-Exit-Management-v10--20250626-7736,details
2899,RM6264-DPS-Order-Schedule-10-Exit-Management-v10--20250626-7747,details
2900,RM6264-DPS-Order-Schedule-12-Clustering-v10--20250626-7764,details
2901,RM6264-DPS-Order-Schedule-2-Staff-Transfer-v10--20250626-8092,details
2902,RM6264-DPS-Order-Schedule-22-Lease-Terms-v10--20250626-8118,details
2903,RM6264-DPS-Order-Schedule-23-HMRC-v10--20250626-8132,details
2904,RM6264-DPS-Order-Schedule-23-HMRC-v10--20250626-8137,details
2905,RM6264-DPS-Order-Schedule-25-Billable-Works-and-Projects-v10--20250626-8144,details
2906,RM6264-DPS-Order-Schedule-25-Billable-Works-and-Projects-v10--20250626-8145,details
2907,RM6264-DPS-Order-Schedule-25-Billable-Works-and-Projects-v10--20250626-8154,details
2908,RM6264-DPS-Order-Schedule-25-Billable-Works-and-Projects-v10--20250626-8156,details
2909,RM6264-DPS-Order-Schedule-25-Billable-Works-and-Projects-v10--20250626-8158,details
2910,RM6264-DPS-Order-Schedule-26-Buyer-Remedies-for-Default-and-Step-in-Rights-v10--20250626-8174,details
2911,RM6264-DPS-Order-Schedule-27-Construction-Contracts-v10--20250626-8179,details
2912,RM6264-DPS-Order-Schedule-2-Staff-Transfer-v10--20250626-7906,details
2913,RM6264-DPS-Order-Schedule-2-Staff-Transfer-v10--20250626-7907,details
2914,RM6264-DPS-Order-Schedule-2-Staff-Transfer-v10--20250626-7913,details
2915,RM6264-DPS-Order-Schedule-2-Staff-Transfer-v10--20250626-7914,details
2916,RM6264-DPS-Order-Schedule-2-Staff-Transfer-v10--20250626-7928,details
2917,RM6264-DPS-Order-Schedule-2-Staff-Transfer-v10--20250626-7966,details
2918,RM6264-DPS-Order-Schedule-2-Staff-Transfer-v10--20250626-7967,details
2919,RM6264-DPS-Order-Schedule-2-Staff-Transfer-v10--20250626-7978,details
2920,RM6264-DPS-Order-Schedule-2-Staff-Transfer-v10--20250626-8020,details
2921,RM6264-DPS-Order-Schedule-2-Staff-Transfer-v10--20250626-8036,details
2922,RM6264-DPS-Order-Schedule-2-Staff-Transfer-v10--20250626-8052,details
2923,RM6264-DPS-Order-Schedule-2-Staff-Transfer-v10--20250626-8063,details
2924,RM6264-DPS-Order-Schedule-2-Staff-Transfer-v10--20250626-8064,details
2925,RM6264-DPS-Order-Schedule-2-Staff-Transfer-v10--20250626-8069,details
2926,RM6264-DPS-Order-Schedule-13-Implementation-Plan-and-Testing-v10--20250626-7789,details
2927,RM6264-DPS-Order-Schedule-13-Implementation-Plan-and-Testing-v10--20250626-7798,details
2928,RM6264-DPS-Order-Schedule-13-Implementation-Plan-and-Testing-v10--20250626-7802,details
2929,RM6264-DPS-Order-Schedule-14-Service-Levels-v10--20250626-7840,details
2930,RM6264-DPS-Order-Schedule-9-Security-v10--20250626-8383,details
2931,RM6264-DPS-Order-Schedule-9-Security-v10--20250626-8384,details
2932,RM6264-DPS-Order-Schedule-9-Security-v10--20250626-8386,details
2933,RM6264-DPS-Order-Schedule-9-Security-v10--20250626-8403,details
2934,RM6264-DPS-Order-Schedule-9-Security-v10--20250626-8418,details
2935,RM6264-DPS-Schedule-1-Specification-v10--20250626-8442,details
2936,RM6264-DPS-Schedule-1-Specification-v10--20250626-8443,details
2937,RM6264-DPS-Schedule-1-Specification-v10--20250626-8444,details
2938,RM6264-DPS-Schedule-1-Specification-v10--20250626-8459,details
2939,RM6264-DPS-Schedule-1-Specification-v10--20250626-8469,details
2940,RM6264-DPS-Schedule-1-Specification-v10--20250626-8471,details
2941,RM6264-DPS-Schedule-1-Specification-v10--20250626-8481,details
2942,RM6264-DPS-Order-Schedule-8-Business-Continuity-and-Disaster-Recovery-v10--20250626-8289,details
2943,RM6264-DPS-Order-Schedule-8-Business-Continuity-and-Disaster-Recovery-v10--20250626-8306,details
2944,RM6264-DPS-Order-Schedule-8-Business-Continuity-and-Disaster-Recovery-v10--20250626-8311,details
2945,RM6264-DPS-Order-Schedule-8-Business-Continuity-and-Disaster-Recovery-v10--20250626-8323,details
2946,RM6264-DPS-Order-Schedule-8-Business-Continuity-and-Disaster-Recovery-v10--20250626-8324,details
2947,RM6264-DPS-Order-Schedule-8-Business-Continuity-and-Disaster-Recovery-v10--20250626-8327,details
2948,RM6264-DPS-Order-Schedule-9-Security-v10--20250626-8338,details
2949,RM6264-DPS-Order-Schedule-9-Security-v10--20250626-8343,details
2950,RM6264-DPS-Order-Schedule-9-Security-v10--20250626-8347,details
2951,RM6264-DPS-Order-Schedule-9-Security-v10--20250626-8361,details
2952,RM6264-DPS-Order-Schedule-9-Security-v10--20250626-8362,details
2953,RM6264-DPS-Schedule-1-Specification-v10--20250626-8495,details
2954,RM6264-DPS-Schedule-1-Specification-v10--20250626-8499,details
2955,RM6264-DPS-Schedule-1-Specification-v10--20250626-8501,details
2956,RM6264-DPS-Schedule-1-Specification-v10--20250626-8512,details
2957,RM6264-DPS-Schedule-1-Specification-v10--20250626-8515,details
2958,RM6264-DPS-Schedule-1-Specification-v10--20250626-8543,details
2959,RM6264-DPS-Schedule-1-Specification-v10--20250626-8550,details
2960,RM6264-DPS-Schedule-1-Specification-v10--20250626-8564,details
2961,RM6264-DPS-Schedule-1-Specification-v10--20250626-8565,details
2962,RM6264-DPS-Schedule-1-Specification-v10--20250626-8571,details
2963,RM6264-DPS-Schedule-1-Specification-v10--20250626-8572,details
2964,RM6264-DPS-Order-Schedule-27-Construction-Contracts-v10--20250626-8184,details
2965,RM6264-DPS-Order-Schedule-3-Continuous-Improvement-v10--20250626-8201,details
2966,RM6264-DPS-Order-Schedule-5-Pricing-Details-v10--20250626-8204,details
2967,RM6264-DPS-Order-Schedule-5-Pricing-Details-v10--20250626-8208,details
2968,RM6264-DPS-Order-Schedule-6-ICT-Services-v10--20250626-8237,details
2969,RM6264-DPS-Order-Schedule-6-ICT-Services-v10--20250626-8263,details
2970,RM6264-DPS-Order-Schedule-6-ICT-Services-v10--20250626-8265,details
2971,RM6264-DPS-Order-Schedule-8-Business-Continuity-and-Disaster-Recovery-v10--20250626-8277,details
2972,RM6264-DPS-Schedule-7-Order-Procedure-v10--20250626-8790,details
2973,RM6264-DPS-Schedule-7-Order-Procedure-v10--20250626-8793,details
2974,RM6264-Supplier-Outcome-Letter-Unsuccessful-v10--20250626-8830,details
2975,RM6264-Supplier-Outcome-Letter-Unsuccessful-v10--20250626-8833,details
2976,Become_a_supplier_on_a_Crown_Commercial_Service_framework_agreement--20250626-8839,startup
2977,Become_a_supplier_on_a_Crown_Commercial_Service_framework_agreement--20250626-8849,startup
2978,Become_a_supplier_on_a_Dynamic_Purchasing_System--20250626-8857,startup
2979,Buying_through_commercial_agreements--20250626-8858,startup
2980,RM6264-DPS-Schedule-1-Specification-v10--20250626-8687,details
2981,RM6264-DPS-Schedule-1-Specification-v10--20250626-8700,details
